Date,Close
2022-12-15,59.75809097290039
2022-12-16,56.511234283447266
2022-12-19,56.27219772338867
2022-12-20,56.979339599609375
2022-12-21,56.730350494384766
2022-12-22,57.36776351928711
2022-12-23,57.26817321777344
2022-12-27,57.218379974365234
2022-12-28,57.26817321777344
2022-12-29,57.76615905761719
2022-12-30,58.144630432128906
2023-01-03,55.77422332763672
2023-01-04,60.246124267578125
2023-01-05,58.76213073730469
2023-01-06,58.71232604980469
2023-01-09,57.86574935913086
2023-01-10,59.75809097290039
2023-01-11,64.72795867919922
2023-01-12,65.38531494140625
2023-01-13,65.1761703491211
2023-01-17,63.07466506958008
2023-01-18,61.82970428466797
2023-01-19,63.68220520019531
2023-01-20,66.50078582763672
2023-01-23,69.23970794677734
2023-01-24,69.31938934326172
2023-01-25,68.43297576904297
2023-01-26,68.94091796875
2023-01-27,69.79745483398438
2023-01-30,71.21173095703125
2023-01-31,69.23970794677734
2023-02-01,69.72774505615234
2023-02-02,70.36516571044922
2023-02-03,70.26557159423828
2023-02-06,71.57028198242188
2023-02-07,71.34120178222656
2023-02-08,69.8870849609375
2023-02-09,68.1341781616211
2023-02-10,68.96083068847656
2023-02-13,69.15007781982422
2023-02-14,72.31724548339844
2023-02-15,72.02841186523438
2023-02-16,70.62409973144531
2023-02-17,72.87498474121094
2023-02-21,72.17781066894531
2023-02-22,71.64995574951172
2023-02-23,75.593994140625
2023-02-24,74.70757293701172
2023-02-27,75.7334213256836
2023-02-28,75.6935806274414
2023-03-01,74.99641418457031
2023-03-02,74.73746490478516
2023-03-03,76.06209564208984
2023-03-06,76.370849609375
2023-03-07,75.94258880615234
2023-03-08,76.321044921875
2023-03-09,76.07205963134766
2023-03-10,74.66773986816406
2023-03-13,75.9325942993164
2023-03-14,76.82899475097656
2023-03-15,76.45053100585938
2023-03-16,76.31110382080078
2023-03-17,75.53421783447266
2023-03-20,74.89680480957031
2023-03-21,76.21147155761719
2023-03-22,74.46855163574219
2023-03-23,75.40475463867188
2023-03-24,76.1517333984375
2023-03-27,76.07205963134766
2023-03-28,76.58995819091797
2023-03-29,78.92051696777344
2023-03-30,81.808837890625
2023-03-31,81.69927215576172
2023-04-03,81.48015594482422
2023-04-04,81.26103973388672
2023-04-05,80.79293060302734
2023-04-06,79.8368148803711
2023-04-10,80.26508331298828
2023-04-11,80.26508331298828
2023-04-12,81.42039489746094
2023-04-13,82.60560607910156
2023-04-14,82.03790283203125
2023-04-17,82.38648986816406
2023-04-18,83.32270050048828
2023-04-19,85.40426635742188
2023-04-20,84.65731811523438
2023-04-21,86.13134765625
2023-04-24,87.4360580444336
2023-04-25,80.06587982177734
2023-04-26,79.79698944091797
2023-04-27,81.19132232666016
2023-04-28,81.01204681396484
2023-05-01,80.45431518554688
2023-05-02,78.14366912841797
2023-05-03,79.38862609863281
2023-05-04,77.94448852539062
2023-05-05,78.67153930664062
2023-05-08,79.09979248046875
2023-05-09,76.06209564208984
2023-05-10,75.593994140625
2023-05-11,74.68766021728516
2023-05-12,74.61793518066406
2023-05-15,74.62789916992188
2023-05-16,77.46640014648438
2023-05-17,79.97624206542969
2023-05-18,79.36870574951172
2023-05-19,79.02011108398438
2023-05-22,78.79096221923828
2023-05-23,76.90786743164062
2023-05-24,76.25027465820312
2023-05-25,79.56809997558594
2023-05-26,78.14334106445312
2023-05-30,77.67506408691406
2023-05-31,79.2193832397461
2023-06-01,79.53822326660156
2023-06-02,79.6777114868164
2023-06-05,80.19580078125
2023-06-06,82.62687683105469
2023-06-07,80.18584442138672
2023-06-08,77.46581268310547
2023-06-09,76.81819915771484
2023-06-12,77.9839096069336
2023-06-13,77.50567626953125
2023-06-14,78.24296569824219
2023-06-15,78.81088256835938
2023-06-16,78.3625259399414
2023-06-20,78.61161041259766
2023-06-21,79.32898712158203
2023-06-22,79.91681671142578
2023-06-23,79.52825927734375
2023-06-26,77.5156478881836
2023-06-27,76.7883071899414
2023-06-28,76.90786743164062
2023-06-29,78.39241790771484
2023-06-30,80.94306945800781
2023-07-03,80.39508056640625
2023-07-05,80.355224609375
2023-07-06,78.830810546875
2023-07-07,79.32898712158203
2023-07-10,80.36518096923828
2023-07-11,80.96300506591797
2023-07-12,81.39141845703125
2023-07-13,81.10247802734375
2023-07-14,81.52094268798828
2023-07-17,80.89325714111328
2023-07-18,82.1685562133789
2023-07-19,81.45118713378906
2023-07-20,81.58077239990234
2023-07-21,82.35820007324219
2023-07-24,80.36478424072266
2023-07-25,79.9461669921875
2023-07-26,77.17532348632812
2023-07-27,76.60719299316406
2023-07-28,77.61385345458984
2023-07-31,77.74342346191406
2023-08-01,77.43445587158203
2023-08-02,76.33808135986328
2023-08-03,75.76995849609375
2023-08-04,75.65034484863281
2023-08-07,75.34135437011719
2023-08-08,73.68682861328125
2023-08-09,73.67684936523438
2023-08-10,72.06221008300781
2023-08-11,71.3545150756836
2023-08-14,71.56383514404297
2023-08-15,70.3079833984375
2023-08-16,70.43753814697266
2023-08-17,68.16505432128906
2023-08-18,68.13514709472656
2023-08-21,68.7431411743164
2023-08-22,68.70327758789062
2023-08-23,68.76307678222656
2023-08-24,68.20491790771484
2023-08-25,68.3643798828125
2023-08-28,69.0820083618164
2023-08-29,70.2481689453125
2023-08-30,70.1584701538086
2023-08-31,70.21827697753906
2023-09-01,69.02222442626953
2023-09-05,67.43745422363281
2023-09-06,66.75968933105469
2023-09-07,65.68324279785156
2023-09-08,64.6865234375
2023-09-11,66.40087890625
2023-09-12,65.18489074707031
2023-09-13,64.31773376464844
2023-09-14,65.78292083740234
2023-09-15,66.21150207519531
